srch_destination_id	srch_destination_name	srch_destination_type_id	srch_destination_latitude	srch_destination_longitude	popular_naturalfeature_beach	popular_activity_dining	popular_social_bars	popular_shopping_shopping	popular_historical_historical	popular_food_coffee	popular_field_business
186005083	Chiang Mai, Thailand (CNX-Chiang Mai Intl.)	712	18.76932	98.96879	-2.2215196572131317	-1.806160762735255	-1.9286661622412762	-1.982992791288054	-1.9398090236066186	-2.1824236449356094	-2.156781173543846
186005207	Copenhagen, Denmark (CPH-Kastrup)	712	55.65202	12.1801	-2.1581461427696307	-1.6609668850743189	-1.8550402591873096	-1.9381800849938904	-1.9265454062720357	-2.0370593335777833	-2.0429918994532654
186005269	Cape Town, South Africa (CPT-Cape Town Intl.)	712	-34.06907	18.50614	-2.0816808634086614	-1.8734107957915787	-2.043848143979508	-2.051329211798776	-2.1231264409013924	-2.176106797903687	-2.085131133484298
186005362	Cartagena, Colombia (CTG-Rafael Nunez Intl.)	712	10.44571	-75.51658	-1.7505564015246422	-1.8698983589709208	-2.042192248603654	-2.1317675111129835	-1.9878909776896245	-2.183674592485513	-2.117267787387239
186005424	Cancun, Quintana Roo, Mexico (CUN-Cancun Intl.)	712	20.73047	-87.09503	-1.3603555905541775	-1.491948322201635	-1.808140765023264	-2.084368769546046	-2.1447118890131063	-2.199681675224824	-2.2339546309227623
186005486	Cusco, Peru (CUZ-Alejandro Velasco Astete Intl.)	712	-13.53912	-71.94386	-2.2006190791637215	-1.7886048585907468	-2.058944571199957	-2.0774768991556036	-2.0037625905259353	-2.132770806873766	-2.1453928969873517
186005610	Daytona Beach, FL, United States (DAB-Daytona Beach Intl.)	712	29.13614	-81.00298	-1.3009817842581137	-1.7098906743357827	-1.89637175484307	-1.9336115867036425	-2.1528750604280926	-1.911349461960611	-1.9684078253724264
186005796	Washington, DC, United States (DCA-Ronald Reagan Washington National)	712	38.97303	-77.18024	-2.141640821691361	-1.5158726520520083	-1.8520955023049244	-1.9677061868406518	-1.9217901150515784	-1.9923126119538492	-1.8623301570835538
186005858	Denver, CO, United States (DEN-Denver Intl.)	712	39.74483	-104.9483	-2.2354050638140457	-1.6376235182727827	-1.8955349000699002	-1.935409051500647	-2.138269027967446	-1.9964414371971972	-1.935924457938298
186005889	Dallas, TX, United States (DFW-Dallas-Fort Worth Intl.)	712	32.88656	-96.97328	-2.2305993509070707	-1.735862868041198	-1.9384964919691445	-1.932266554982431	-2.00959406922226	-2.069577972614047	-1.818902133720452
186006106	Doha, Qatar (DOH-Hamad Intl.)	712	25.2596	51.61404	-2.0862084826684995	-1.9484669722966372	-2.0814210553839927	-2.1255630492816473	-2.1539058460222535	-2.1464994947230505	-2.001428919297846
186006168	Denpasar, Indonesia (DPS-Ngurah Rai Intl.)	712	-8.40165	115.2423	-1.636228510455937	-1.744877726428977	-1.9563799851978634	-1.888585727695481	-2.174864621436833	-2.1903578764748532	-2.103025929663388
186006292	Detroit, MI, United States (DTW-Detroit Metropolitan Wayne County)	712	42.41734	-83.27873	-2.19902528341786	-1.7697065303642812	-1.9106112229744754	-1.9614452004621032	-2.0779681794364553	-2.0710283639457465	-1.9093625406328518
186006323	Dublin, Ireland (DUB)	712	53.42714	-6.243235	-2.2373166431195655	-1.6300969526399396	-1.6210677144975445	-1.9590077775339858	-1.8912046162151201	-2.072725201591599	-2.02377698906801
186006447	Dubai, United Arab Emirates (DXB-Dubai Intl.)	712	25.01084	55.29377	-1.8957422229307033	-1.7425613821190535	-2.0013331266953402	-1.9214490943380216	-2.1322255639920726	-2.1471685878155204	-1.9532468931993654
186006540	Edinburgh, Scotland, UK (EDI)	712	55.9483	-3.364385	-2.190850063727941	-1.694139614888226	-1.8499706294127118	-1.9926109881491065	-1.8318363140667433	-2.0868229234404665	-2.088638906555725
186006602	El Paso, TX, United States (ELP-El Paso Intl.)	712	31.79038	-106.3313	-2.2040432568821084	-1.812355982924494	-2.0196662386080106	-2.0577309867515434	-2.0700834002652795	-2.071026334191641	-2.006599765164855
186006819	Newark, NJ, United States (EWR-Liberty Intl.)	712	40.69419	-74.23511	-2.285005485299079	-1.479492932926041	-1.7017789062478488	-1.701640318330699	-2.004120897306226	-1.7788518054996723	-1.8502044903183605
186006850	Key West, FL, United States (EYW-Key West Intl.)	712	24.5794	-81.70353	-1.5843111100822758	-1.6999967033278862	-1.7092623546461898	-2.0405872954064885	-1.9971617648472029	-2.0608275310889446	-2.062002653585338
186006881	Buenos Aires, Argentina (EZE-Ministro Pistarini Intl.)	712	-34.73297	-58.60447	-2.195287395150439	-1.8682596794533795	-2.0391432301363746	-1.954298698973472	-2.1335384271768056	-2.1422696203181095	-2.084347727756187
186007005	Fresno, CA, United States (FAT-Fresno Yosemite Intl.)	712	36.76952	-119.7203	-2.156685160321935	-1.7796298068981364	-2.026923369883301	-2.052448981143164	-2.19873595202803	-1.9922559334369954	-1.902990657351317
186007129	Rome, Italy (FCO-Fiumicino - Leonardo da Vinci Intl.)	712	41.91222	12.20041	-2.189979812787804	-1.5829647619831868	-1.8401296343589368	-1.872619802691167	-1.90864631181203	-2.0363033588514265	-1.997744802255076
186007284	Fort Lauderdale, FL, United States (FLL-Fort Lauderdale - Hollywood Intl.)	712	26.15897	-80.24895	-1.5023599362087017	-1.5916650410038087	-1.8462532418041622	-1.8874282981012613	-2.136117243140209	-2.0390517805649	-2.0012585461507797
186007501	Frankfurt, Germany (FRA-Frankfurt Intl.)	712	50.05072	8.564105	-2.2136168955453694	-1.7080811853941602	-1.9469153498524507	-2.0538891526188787	-2.1149159592604128	-2.1220207674093654	-1.8778639075600445
186007749	George Town, Cayman Islands (GCM-Owen Roberts Intl.)	712	19.32862	-81.2572	-1.3193821475716907	-1.6188710590030044	-1.9064012520659825	-2.015272685429101	-2.233455918433565	-2.1397873750896705	-2.188935534836341
186007780	Guadalajara, Jalisco, Mexico (GDL-Don Miguel Hidalgo y Costilla Intl.)	712	20.63579	-103.3674	-2.202438591744823	-1.7674733209034748	-2.0645698695749655	-2.072427261830291	-1.8642711120668705	-2.1204258510979765	-2.0273787701553627
186008214	Gulfport, MS, United States (GPT-Gulfport - Biloxi Intl.)	712	30.45296	-88.99657	-1.6538742288187103	-1.6741128665915102	-1.9783827555094415	-2.0874257352896444	-2.1992200088778526	-2.034719222519067	-2.004835076077433
186008276	Grand Rapids, MI, United States (GRR-Gerald R. Ford Intl.)	712	42.96388	-85.69887	-2.195472403471568	-1.7594947884498322	-2.0716234095825694	-2.021940492713317	-2.174320251230407	-2.0450566981203804	-2.00376344142242
186008307	Sao Paulo, Brazil (GRU-Guarulhos - Governor Andre Franco Montoro Intl.)	712	-23.55034	-46.63967	-2.1934253326503694	-1.8707998780530368	-2.0306677014194943	-1.9990862290636482	-2.162225619983791	-2.171268322847695	-1.9143803038474396
186008369	Greensboro, NC, United States (GSO-Piedmont Triad Intl.)	712	36.04291	-79.70055	-2.187719836265287	-1.802539985706648	-2.058013192612166	-2.0755544946966387	-2.170752473102543	-2.0813324182382824	-2.0190076788842637
186008493	Guatemala City, Guatemala (GUA-La Aurora Intl.)	712	14.63403	-90.53202	-2.2000618183705276	-1.7233592007405711	-2.0826193816145486	-2.0053571222599076	-2.05902551538532	-2.025878136321246	-1.9921078859302397
186008896	Hong Kong, Hong Kong (HKG-Hong Kong Intl.)	712	22.29289	114.0724	-2.165401304746331	-1.712781257298031	-1.9809173518968992	-1.6969269013941288	-2.181238363502864	-2.074126356105621	-1.9331230089655174
186008927	Phuket, Thailand (HKT-Phuket Intl.)	712	8.340022	98.30091	-1.6091022090094365	-1.8137968311606312	-1.9726780893129734	-1.9136575746407751	-2.215861990213546	-2.187250833817855	-2.1412393633289466
186009020	Tokyo, Japan (HND-Haneda)	712	35.57742	139.7637	-2.2087211388756973	-1.6427010891667397	-2.011311728627306	-1.7381199562046132	-2.1102951808772343	-2.1030055951128213	-1.9244681764148532
186009051	Honolulu, HI, United States (HNL-Honolulu Intl.)	712	21.4945	-157.946	-1.2575931891233991	-1.600592841178419	-1.9298104061058226	-1.6280619919294064	-2.1350127297841417	-2.0367232902748347	-2.0352678360503265
186009330	Houston, TX, United States (IAH-George Bush Intercontinental)	712	29.97512	-95.38197	-2.2087227876761513	-1.7425285729435172	-1.9535366229625226	-1.952956862780252	-2.1817979206272433	-2.047601783868211	-1.8171776696134543
186009516	Indianapolis, IN, United States (IND-Indianapolis Intl.)	712	39.73016	-86.2731	-2.217904039990237	-1.671411188876283	-1.9445002643038656	-2.044011137988627	-2.165358274911195	-2.0580324413802362	-1.924976702470275
186009671	Istanbul, Turkey (IST-Ataturk Intl.)	712	41.02238	28.83061	-2.2016968752408927	-1.7782148855188886	-2.0010594940552098	-2.0111077432738496	-1.9353312187616487	-2.1102416858768094	-2.0355465174487875
186009702	Hilo, HI, United States (ITO-Hilo Intl.)	712	19.5263	-155.1978	-1.983274836040877	-1.6247244673001668	-2.0963295363978145	-2.086524430309999	-2.0845016537754617	-1.9525329510468374	-2.1110478147933884
186009764	Jackson Hole, WY, United States (JAC)	712	43.44106	-110.8648	-2.2474408375892287	-1.6568958212068234	-1.9889933469555858	-1.9812932789257027	-2.137759303557895	-1.9467821980924536	-2.1712493764553544
186009826	Jacksonville, FL, United States (JAX-Jacksonville Intl.)	712	30.4088	-81.64291	-1.7571593283309046	-1.693795664188044	-1.9519932147135348	-1.8988740701043512	-2.140947169052545	-2.0539834999016864	-1.9490086705464296
186009950	New York, NY, United States (JFK-John F. Kennedy Intl.)	712	40.72509	-73.78894	-2.227802216483118	-1.4843886086029487	-1.7376733528419308	-1.7206512545646517	-1.9800160866253065	-1.8090229245689315	-1.8904437194109356
186010043	Johannesburg, South Africa (JNB-O.R. Tambo Intl.)	712	-26.15163	28.09479	-2.2001886684417973	-1.7971622069710176	-1.9922379620103665	-2.0082831540365125	-2.1382240481670145	-2.1594177979036	-1.990491357894945
186010260	Reykjavik, Iceland (KEF-Keflavik Intl.)	712	64.0294	-22.27645	-2.2103144290072505	-1.6504574484040941	-1.7891745708749338	-1.767439006678879	-2.1632415292924922	-2.03324370756315	-2.1192409438826347
186010477	Osaka, Japan (KIX-Kansai Intl.)	712	34.48901	135.357	-2.2067927224407797	-1.7893837346222832	-2.0957430169850646	-1.7595575283278206	-2.1092136357254563	-2.1676311086560807	-1.9989986325753792
186010818	Las Vegas, NV, United States (LAS-McCarran Intl.)	712	35.9651	-115.1811	-2.2269388791433355	-1.4247021373426794	-1.816335301835361	-1.8313967180348276	-2.221938856753097	-1.792014606259424	-1.929534064474131
186010849	Los Angeles, CA, United States (LAX-Los Angeles Intl.)	712	34.00718	-118.3294	-1.7440025825747862	-1.570125751655023	-1.8880415156879689	-1.8482722117116235	-1.93020128885329	-1.985187677651345	-1.9619059459981205
186011221	New York, NY, United States (LGA-LaGuardia)	712	40.72509	-73.78894	-2.2324337438466553	-1.4962122291841826	-1.7292369632681341	-1.7528340827124202	-1.8881191879263755	-1.801934673863863	-1.8073755729585081
186011314	London, England, UK (LHR-Heathrow)	712	51.49835	-0.204961	-2.23278905774095	-1.6175166459306902	-1.807568855464683	-1.9086380834758525	-2.0360036216218265	-2.0216831189235522	-1.9508660796140154
186011345	Lihue, HI, United States (LIH)	712	22.05501	-159.4795	-1.400550071567812	-1.6257830921705767	-1.9835425102267255	-1.9437623338555348	-2.1401386091587655	-1.9531744346549376	-2.2214432866226117
186011407	Lima, Peru (LIM-Jorge Chavez Intl.)	712	-12.0227	-77.10757	-2.117003751133939	-1.760829977924495	-1.986856253366351	-1.9782620505133786	-2.1148564899461637	-2.16725871506922	-2.029442493556967
186011469	Lisbon, Portugal (LIS-Humberto Delgado)	712	38.76945	-9.128795	-2.2030005342997185	-1.6764608067557563	-1.8745009279791542	-1.9120618460910528	-1.9101203620735947	-2.1021774503599135	-1.9704205330789784
186012120	Madrid, Spain (MAD-Adolfo Suarez Madrid-Barajas)	712	40.46806	-3.56857	-2.2373435183777333	-1.6665253907861002	-1.7905160514052025	-1.7981738111224832	-1.9801719191934777	-2.0683628419825615	-2.0619102180907083
186012337	Montego Bay, Jamaica (MBJ-Sir Donald Sangster Intl.)	712	18.25659	-77.62924	-1.4533921531574774	-1.6093864977722478	-1.8565009218144124	-2.145370463312046	-2.188874119704977	-2.20833641367046	-2.2224720253109522
186012399	Kansas City, MO, United States (MCI-Kansas City Intl.)	712	39.07019	-94.524	-2.181877294490676	-1.75519876730357	-1.9685446759871577	-1.951772638486885	-2.0709257640721717	-2.0329140069786087	-1.916514325485999
186012461	Orlando, FL, United States (MCO-Orlando Intl.)	712	28.5248	-81.45958	-2.1170345212734327	-1.5437690751121134	-1.8409063961435579	-1.8975876655577353	-2.159455649735478	-1.9241746040758971	-1.9485540761015188
186012616	Chicago, IL, United States (MDW-Midway Intl.)	712	41.78839	-87.741	-2.156840305993016	-1.4943777753588887	-1.757933077727474	-1.6527282544506308	-1.958121551969655	-1.9251439449197403	-1.86359637897552
186012740	Memphis, TN, United States (MEM-Memphis Intl.)	712	35.01512	-90.06017	-2.2125401796344297	-1.7672393707238248	-2.003758102650269	-2.0544813429987983	-2.155506185216732	-2.056213897819181	-2.0160245443297033
186012802	Mexico City, Distrito Federal, Mexico (MEX-Mexico City Intl.)	712	19.43456	-99.08498	-2.229837306495905	-1.6231333334811635	-1.9108451126670039	-1.9489184563477917	-1.9348693531117718	-2.1088327346538494	-1.8196779575204982
186012833	Managua, Nicaragua (MGA-Augusto C. Sandino Intl.)	712	11.99516	-86.23368	-2.1503938938223994	-1.751325373689438	-2.0053302668466504	-2.1202692631443076	-2.1655039767181363	-2.106851366117845	-2.0511407594451003
186012957	Miami, FL, United States (MIA-Miami Intl.)	712	25.7048	-80.36069	-1.481975468013723	-1.6256123757294205	-1.8594030751214439	-1.9030033802510244	-2.165644341131443	-2.0317666603921753	-1.9704638661927174
186013050	Milwaukee, WI, United States (MKE-General Mitchell Intl.)	712	43.09537	-88.12576	-2.21759301748679	-1.6650351167133757	-1.8422014186404836	-2.1034591979295514	-2.021638896012836	-2.0665452419405392	-1.875440817765246
186013205	Male, Maldives (MLE-Male Intl.)	712	3.672037	73.19182	-1.8416347310297405	-1.8821329689489956	-2.085727334668754	-2.1849615995577394	-2.1818930265463723	-2.2080300228532153	-2.1844821700264117
186013360	Manila, Philippines (MNL-Ninoy Aquino Intl.)	712	14.5565	121.0543	-2.210519807919702	-1.7461732341005536	-2.014674789265602	-1.8863962212783192	-2.0868008912511438	-2.1273515008135013	-1.988335948860482
186013546	Monterey, CA, United States (MRY-Monterey Peninsula)	712	36.59298	-121.8497	-1.7073665862636143	-1.6595154035842066	-2.0347369423867327	-1.9031866348185227	-2.0746004252082546	-1.9494405779532369	-2.114033892807756
186013639	Minneapolis, MN, United States (MSP-Minneapolis - St. Paul Intl.)	712	44.96722	-93.21585	-2.18214289728074	-1.6402178526368747	-1.8748502073563005	-1.8663539082583023	-2.0834673131372323	-1.9981697732578743	-1.955035155402953
186013732	New Orleans, LA, United States (MSY-Louis Armstrong New Orleans Intl.)	712	29.97153	-90.19695	-2.257629763165812	-1.5792799487882057	-1.7265138523102592	-2.0034714432568554	-1.961547254827261	-1.9328394640166446	-1.9512965343548854
186013949	Myrtle Beach, SC, United States (MYR)	712	33.68551	-79.0154	-1.2949351155938542	-1.7979812914302615	-1.965149553165505	-1.9095146036071895	-2.050757774674012	-2.080941753963181	-2.1453649231056566
186014073	Nassau, Bahamas (NAS-Nassau Intl.)	712	25.04343	-77.42256	-1.4271955214539047	-1.5964352423776356	-1.8680057667919854	-2.021314726743193	-2.204905668052133	-2.181780746146326	-2.2000476391317605
186014135	Nice, France (NCE-Cote d'Azur)	712	43.66669	7.213615	-1.7783068838364502	-1.7943736605240186	-1.9767959246729598	-1.9322785166318674	-1.9581448668663588	-2.085771381294781	-2.1585493409719425
186014414	Tokyo, Japan (NRT-Narita Intl.)	712	35.72258	140.1351	-2.2082760489686533	-1.6376946769808185	-2.015878509840841	-1.7022466900797397	-2.148135703930552	-2.099494517644322	-1.944338841399942
186014569	Oakland, CA, United States (OAK-Oakland Intl.)	712	37.82259	-121.9397	-2.1246580998441806	-1.6566518239545966	-1.9967588672946912	-1.9368512303687373	-2.0778203287232384	-1.9681544579764576	-1.9012353783288287
186014631	Kahului, HI, United States (OGG)	712	20.79383	-156.3009	-1.3297671300909315	-1.6149180578002473	-1.984090787716894	-1.827435865605222	-2.1454584998229227	-2.083557217508569	-2.155306039894462
186014693	Oklahoma City, OK, United States (OKC-Will Rogers World)	712	35.54885	-97.58446	-2.2188729179901214	-1.7959198120433926	-1.9700996874115324	-2.0576789507144073	-2.103572759479906	-2.0395602292558763	-1.8922172899344736
